date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar)
2020/6/17 15:10,983.76,24.42,298.97,12.59,47.63,30.65
2020/6/17 15:20,983.77,24.05,298.59,12.65,48.91,29.98
2020/6/17 15:30,983.7,24.04,298.59,12.6,48.77,29.96
2020/6/17 15:40,983.6,24.22,298.78,12.24,47.1,30.28
2020/6/17 15:50,983.53,24.27,298.84,12.43,47.56,30.37
2020/6/17 16:00,983.45,24.32,298.89,12.72,48.32,30.47
2020/6/17 16:10,983.4,24.34,298.92,12.5,47.58,30.5
2020/6/17 16:20,983.24,24.49,299.08,12.43,46.93,30.78
2020/6/17 16:30,983.1,24.58,299.18,12.51,46.94,30.94
2020/6/17 16:40,982.95,24.56,299.18,12.59,47.25,30.91
2020/6/17 16:50,982.8,24.65,299.28,12.64,47.14,31.07
2020/6/17 17:00,982.67,24.79,299.43,12.92,47.61,31.33
2020/6/17 17:10,982.65,24.62,299.26,12.82,47.78,31.02
2020/6/17 17:20,982.6,24.39,299.04,12.83,48.49,30.59
2020/6/17 17:30,982.64,24.3,298.94,12.68,48.28,30.43
2020/6/17 17:40,982.6,24.3,298.95,12.14,46.58,30.43
2020/6/17 17:50,982.59,24.25,298.9,11.96,46.18,30.34
2020/6/17 18:00,982.55,24.23,298.88,12.03,46.44,30.3
2020/6/17 18:10,982.53,24.16,298.81,11.69,45.59,30.17
2020/6/17 18:20,982.51,24.06,298.71,11.69,45.87,29.99
2020/6/17 18:30,982.55,24.04,298.69,12.07,47.1,29.96
2020/6/17 18:40,982.56,24.17,298.82,12.07,46.73,30.19
2020/6/17 18:50,982.6,23.99,298.64,12.29,47.93,29.87
2020/6/17 19:00,982.69,23.78,298.42,12.47,49.12,29.49
2020/6/17 19:10,982.7,23.64,298.28,12.6,49.96,29.25
2020/6/17 19:20,982.72,23.51,298.14,12.81,51.05,29.02
2020/6/17 19:30,982.76,23.42,298.05,12.92,51.71,28.86
2020/6/17 19:40,982.79,23.32,297.95,12.89,51.89,28.69
2020/6/17 19:50,982.84,23.14,297.76,13.04,52.99,28.38
2020/6/17 20:00,982.91,22.96,297.57,13.11,53.82,28.07
2020/6/17 20:10,982.95,22.69,297.3,13.11,54.71,27.62
2020/6/17 20:20,982.92,22.73,297.34,12.96,54.02,27.68
2020/6/17 20:30,982.91,22.8,297.41,12.79,53.21,27.8
2020/6/17 20:40,982.94,22.58,297.19,13.22,55.46,27.43
2020/6/17 20:50,982.97,22.04,296.64,13.3,57.62,26.55
2020/6/17 21:00,983.02,21.98,296.58,13.32,57.9,26.45
2020/6/17 21:10,983.16,21.51,296.09,13.39,59.86,25.7
2020/6/17 21:20,983.23,21.32,295.9,13.61,61.43,25.4
2020/6/17 21:30,983.28,21.09,295.66,13.34,61.24,25.05
2020/6/17 21:40,983.3,20.99,295.56,13.48,62.16,24.89
2020/6/17 21:50,983.28,20.96,295.53,13.84,63.76,24.85
2020/6/17 22:00,983.27,20.49,295.06,14.25,67.42,24.14
2020/6/17 22:10,983.27,20.16,294.73,14.41,69.51,23.65
2020/6/17 22:20,983.29,19.98,294.55,14.46,70.52,23.39
2020/6/17 22:30,983.3,19.86,294.42,14.53,71.34,23.22
2020/6/17 22:40,983.24,19.7,294.27,14.53,72.09,22.99
2020/6/17 22:50,983.18,19.56,294.13,14.66,73.29,22.79
2020/6/17 23:00,983.15,19.21,293.78,14.62,74.75,22.3
2020/6/17 23:10,983.18,18.95,293.52,14.47,75.2,21.94
2020/6/17 23:20,983.25,18.91,293.47,14.55,75.78,21.89
2020/6/17 23:30,983.24,18.62,293.18,14.72,78.03,21.49
2020/6/17 23:40,983.24,18.53,293.09,14.94,79.61,21.37
2020/6/17 23:50,983.21,18.51,293.08,14.91,79.57,21.34
2020/6/18 0:00,983.16,18.29,292.86,15,81.1,21.05
2020/6/18 0:10,983.12,18.14,292.71,15,81.9,20.85
2020/6/18 0:20,983.1,18.15,292.72,14.95,81.6,20.87
2020/6/18 0:30,983.09,18.14,292.71,14.93,81.5,20.85
2020/6/18 0:40,983.11,18.12,292.69,14.77,80.8,20.83
2020/6/18 0:50,983.13,17.89,292.46,15.06,83.5,20.53
2020/6/18 1:00,983.08,17.7,292.27,14.98,84.1,20.29
2020/6/18 1:10,983.06,17.52,292.09,14.68,83.4,20.06
2020/6/18 1:20,983.07,17.41,291.98,14.77,84.5,19.92
2020/6/18 1:30,983.04,17.42,292,14.91,85.2,19.93
2020/6/18 1:40,983.05,17.27,291.84,14.34,82.9,19.74
2020/6/18 1:50,983.02,17.44,292.02,14.65,83.7,19.95
2020/6/18 2:00,983,17.45,292.03,14.78,84.3,19.97
2020/6/18 2:10,983.09,17.24,291.81,14.86,85.9,19.7
2020/6/18 2:20,983.08,17.21,291.78,14.92,86.4,19.67
2020/6/18 2:30,983,17.27,291.85,15.23,87.8,19.74
2020/6/18 2:40,982.97,17.04,291.62,15.27,89.3,19.46
2020/6/18 2:50,982.95,17,291.58,15.47,90.7,19.41
2020/6/18 3:00,982.96,17.02,291.6,15.61,91.4,19.43
2020/6/18 3:10,983.03,17.03,291.6,15.6,91.3,19.44
2020/6/18 3:20,983.03,17.01,291.58,15.6,91.4,19.42
2020/6/18 3:30,983.06,17.06,291.63,15.68,91.6,19.48
2020/6/18 3:40,983.12,17.06,291.63,15.65,91.4,19.48
2020/6/18 3:50,983.13,17.05,291.62,15.72,91.9,19.47
2020/6/18 4:00,983.12,17.2,291.77,15.56,90.1,19.65
2020/6/18 4:10,983.25,17.15,291.71,15.64,90.8,19.59
2020/6/18 4:20,983.29,17.17,291.72,15.6,90.5,19.62
2020/6/18 4:30,983.31,17.16,291.71,15.61,90.6,19.6
2020/6/18 4:40,983.36,17.17,291.72,15.46,89.7,19.62
2020/6/18 4:50,983.37,17.2,291.75,15.05,87.2,19.65
2020/6/18 5:00,983.38,17.19,291.74,15.01,87,19.64
2020/6/18 5:10,983.41,17.21,291.75,15.1,87.4,19.67
2020/6/18 5:20,983.48,17.32,291.86,15.1,86.8,19.8
2020/6/18 5:30,983.61,17.34,291.87,15.03,86.3,19.83
2020/6/18 5:40,983.71,17.35,291.87,15.02,86.2,19.84
2020/6/18 5:50,983.85,17.38,291.89,15.12,86.6,19.88
2020/6/18 6:00,983.92,17.39,291.89,15.19,86.9,19.89
2020/6/18 6:10,983.98,17.42,291.92,14.98,85.6,19.93
2020/6/18 6:20,984.1,17.34,291.82,15.19,87.2,19.83
2020/6/18 6:30,984.17,17.01,291.49,15.48,90.7,19.42
2020/6/18 6:40,984.2,16.72,291.19,15.6,93.1,19.07
2020/6/18 6:50,984.19,16.49,290.96,15.74,95.3,18.79
2020/6/18 7:00,984.23,16.38,290.85,15.74,96,18.66
2020/6/18 7:10,984.33,16.32,290.78,15.68,96,18.59
2020/6/18 7:20,984.38,16.29,290.75,15.67,96.1,18.55
2020/6/18 7:30,984.42,16.26,290.71,15.78,97,18.51
2020/6/18 7:40,984.51,16.25,290.7,15.84,97.4,18.5
2020/6/18 7:50,984.53,16.28,290.72,15.92,97.7,18.54
2020/6/18 8:00,984.54,16.27,290.71,16.05,98.6,18.53
2020/6/18 8:10,984.56,16.27,290.71,16.25,99.9,18.53
2020/6/18 8:20,984.53,16.32,290.76,16.19,99.2,18.59
2020/6/18 8:30,984.45,16.27,290.72,16.13,99.1,18.53
2020/6/18 8:40,984.39,16.24,290.7,16.05,98.8,18.49
2020/6/18 8:50,984.52,16.3,290.74,16.02,98.2,18.56
2020/6/18 9:00,984.6,16.4,290.84,16.15,98.4,18.68
2020/6/18 9:10,984.77,16.51,290.93,16.08,97.3,18.81
2020/6/18 9:20,984.93,16.52,290.93,15.98,96.6,18.82
2020/6/18 9:30,985,16.47,290.87,16.04,97.3,18.76
2020/6/18 9:40,985.07,16.23,290.63,15.69,96.6,18.48
2020/6/18 9:50,985.23,15.88,290.26,15.34,96.6,18.07
2020/6/18 10:00,985.25,15.55,289.93,15.17,97.6,17.69
2020/6/18 10:10,985.44,15.54,289.9,15.3,98.5,17.68
2020/6/18 10:20,985.32,15.76,290.13,15.35,97.4,17.93
2020/6/18 10:30,985.42,15.79,290.16,15.43,97.7,17.97
2020/6/18 10:40,985.51,15.82,290.18,15.15,95.8,18
2020/6/18 10:50,985.44,15.86,290.22,15.21,95.9,18.05
2020/6/18 11:00,985.53,15.89,290.25,15.48,97.4,18.08
2020/6/18 11:10,985.78,16.05,290.39,15.45,96.2,18.27
2020/6/18 11:20,985.87,15.97,290.3,15.45,96.7,18.18
2020/6/18 11:30,985.98,15.95,290.27,15.63,98,18.15
2020/6/18 11:40,985.97,15.82,290.14,15.38,97.2,18
2020/6/18 11:50,985.96,15.85,290.17,15.44,97.4,18.04
2020/6/18 12:00,985.89,15.84,290.17,15.43,97.4,18.02
2020/6/18 12:10,985.94,15.85,290.17,15.5,97.8,18.04
2020/6/18 12:20,986.03,15.97,290.29,15.43,96.6,18.18
2020/6/18 12:30,986.06,15.93,290.24,15.34,96.3,18.13
2020/6/18 12:40,986.04,15.99,290.3,15.35,96,18.2
2020/6/18 12:50,986.1,16.07,290.38,15.46,96.2,18.29
2020/6/18 13:00,986.12,16.33,290.64,15.59,95.4,18.6
2020/6/18 13:10,986.19,16.39,290.69,15.47,94.3,18.67
2020/6/18 13:20,986.26,16.39,290.69,15.51,94.5,18.67
2020/6/18 13:30,986.26,16.35,290.65,15.47,94.5,18.62
2020/6/18 13:40,986.24,16.26,290.56,15.61,95.9,18.51
2020/6/18 13:50,986.22,16.3,290.6,15.65,95.9,18.56
2020/6/18 14:00,986.19,16.27,290.57,15.5,95.2,18.53
2020/6/18 14:10,986.22,16.29,290.59,15.47,94.9,18.55
2020/6/18 14:20,986.19,16.33,290.63,15.56,95.2,18.6
2020/6/18 14:30,986.11,16.36,290.67,15.52,94.8,18.63
2020/6/18 14:40,986.07,16.34,290.65,15.54,95,18.61
2020/6/18 14:50,986.08,16.33,290.64,15.53,95,18.6
2020/6/18 15:00,986.17,16.36,290.67,15.52,94.8,18.63
2020/6/18 15:10,986.27,16.44,290.74,15.51,94.2,18.73
2020/6/18 15:20,986.33,16.39,290.68,15.67,95.5,18.67
2020/6/18 15:30,986.36,16.42,290.71,15.73,95.7,18.7
2020/6/18 15:40,986.39,16.62,290.91,15.87,95.3,18.94
2020/6/18 15:50,986.38,16.6,290.89,16.02,96.4,18.92
2020/6/18 16:00,986.39,16.57,290.86,15.9,95.8,18.88
2020/6/18 16:10,986.38,16.55,290.84,15.91,96,18.86
2020/6/18 16:20,986.35,16.52,290.81,16.07,97.2,18.82
2020/6/18 16:30,986.35,16.46,290.75,16.01,97.2,18.75
2020/6/18 16:40,986.3,16.45,290.74,16.05,97.5,18.74
2020/6/18 16:50,986.21,16.4,290.7,15.99,97.4,18.68
2020/6/18 17:00,986.14,16.33,290.64,16.06,98.3,18.6
2020/6/18 17:10,986.11,16.36,290.67,16.11,98.4,18.63
2020/6/18 17:20,986.03,16.51,290.83,16.34,98.9,18.81
2020/6/18 17:30,985.98,16.56,290.88,16.18,97.6,18.87
2020/6/18 17:40,985.88,16.53,290.86,16.04,96.9,18.84
2020/6/18 17:50,985.94,16.4,290.73,15.73,95.8,18.68
2020/6/18 18:00,986.17,16.2,290.5,15.4,95,18.44
2020/6/18 18:10,986.29,15.91,290.2,15.06,94.7,18.11
2020/6/18 18:20,986.41,15.75,290.03,15.02,95.4,17.92
2020/6/18 18:30,986.51,15.66,289.93,14.98,95.7,17.82
2020/6/18 18:40,986.55,15.58,289.85,14.99,96.3,17.73
2020/6/18 18:50,986.5,15.57,289.84,14.97,96.2,17.72
2020/6/18 19:00,986.47,15.58,289.86,15.22,97.7,17.73
2020/6/18 19:10,986.45,15.59,289.87,15.32,98.3,17.74
2020/6/18 19:20,986.46,15.65,289.93,15.06,96.3,17.81
2020/6/18 19:30,986.43,15.6,289.88,14.75,94.7,17.75
2020/6/18 19:40,986.5,15.49,289.76,14.87,96.1,17.62
2020/6/18 19:50,986.52,15.42,289.69,14.99,97.3,17.55
2020/6/18 20:00,986.57,15.28,289.55,14.68,96.2,17.39
2020/6/18 20:10,986.67,15.2,289.46,14.63,96.4,17.3
2020/6/18 20:20,986.67,15.14,289.4,14.49,95.9,17.23
2020/6/18 20:30,986.61,15,289.26,14.3,95.6,17.08
2020/6/18 20:40,986.76,14.99,289.24,14.03,94,17.07
2020/6/18 20:50,986.98,14.91,289.14,14.05,94.6,16.98
2020/6/18 21:00,987,14.73,288.96,13.94,95,16.78
2020/6/18 21:10,986.97,14.79,289.02,13.27,90.6,16.85
2020/6/18 21:20,987.1,14.38,288.6,13.75,96,16.41
2020/6/18 21:30,987.22,14.07,288.28,13.31,95.2,16.08
2020/6/18 21:40,987.14,14.21,288.43,12.95,92.1,16.23
2020/6/18 21:50,987.09,14.11,288.33,13.03,93.2,16.12
2020/6/18 22:00,987.15,13.98,288.19,13.1,94.4,15.99
2020/6/18 22:10,987.31,14,288.2,13.05,94,16.01
2020/6/18 22:20,987.3,13.99,288.19,13.06,94.1,16
2020/6/18 22:30,987.39,13.99,288.18,13.02,93.9,16
2020/6/18 22:40,987.34,13.92,288.12,12.89,93.5,15.93
2020/6/18 22:50,987.46,13.85,288.04,13.1,95.2,15.85
2020/6/18 23:00,987.43,13.68,287.87,13.23,97.1,15.68
2020/6/18 23:10,987.27,13.84,288.04,13.02,94.8,15.84
2020/6/18 23:20,987.22,13.9,288.11,12.97,94.1,15.9
2020/6/18 23:30,987.27,13.79,287.99,13.02,95.1,15.79
2020/6/18 23:40,987.3,13.82,288.02,12.99,94.7,15.82
2020/6/18 23:50,987.32,13.69,287.89,13.21,96.9,15.69
2020/6/19 0:00,987.36,13.45,287.64,13.17,98.2,15.45
2020/6/19 0:10,987.45,13.59,287.78,13.09,96.8,15.59
2020/6/19 0:20,987.51,13.63,287.81,13.19,97.2,15.63
2020/6/19 0:30,987.56,13.53,287.71,13.34,98.8,15.53
2020/6/19 0:40,987.48,13.44,287.62,13.38,99.6,15.44
2020/6/19 0:50,987.47,13.49,287.68,13.27,98.6,15.49
2020/6/19 1:00,987.51,13.42,287.6,13.37,99.7,15.42
2020/6/19 1:10,987.5,13.39,287.57,13.39,100,15.39
2020/6/19 1:20,987.42,13.29,287.48,13.18,99.3,15.29
2020/6/19 1:30,987.46,13.19,287.38,13.11,99.5,15.19
2020/6/19 1:40,987.44,13.04,287.23,13.04,100,15.04
2020/6/19 1:50,987.43,12.86,287.05,12.86,100,14.86
2020/6/19 2:00,987.34,13.01,287.2,12.98,99.8,15.01
2020/6/19 2:10,987.25,13.21,287.41,12.96,98.4,15.21
2020/6/19 2:20,987.23,13.13,287.33,12.77,97.7,15.13
2020/6/19 2:30,987.21,12.94,287.15,12.71,98.5,14.94
2020/6/19 2:40,987.24,12.79,286.99,12.64,99,14.79
2020/6/19 2:50,987.28,12.7,286.9,12.64,99.6,14.71
2020/6/19 3:00,987.32,12.61,286.8,12.61,100,14.62
2020/6/19 3:10,987.26,12.5,286.7,12.5,100,14.51
2020/6/19 3:20,987.2,12.39,286.59,12.39,100,14.41
2020/6/19 3:30,987.23,12.32,286.52,12.32,100,14.34
2020/6/19 3:40,987.33,12.33,286.52,12.33,100,14.35
2020/6/19 3:50,987.43,12.08,286.26,12.08,100,14.12
2020/6/19 4:00,987.48,11.86,286.04,11.86,100,13.91
2020/6/19 4:10,987.54,11.76,285.93,11.76,100,13.82
2020/6/19 4:20,987.6,11.59,285.76,11.59,100,13.67
2020/6/19 4:30,987.6,11.46,285.63,11.46,100,13.55
2020/6/19 4:40,987.68,11.23,285.39,11.23,100,13.35
2020/6/19 4:50,987.73,11.2,285.36,11.2,100,13.32
2020/6/19 5:00,987.77,11.26,285.41,11.26,100,13.37
2020/6/19 5:10,987.83,11.17,285.32,11.17,100,13.29
2020/6/19 5:20,987.9,11.21,285.35,11.21,100,13.33
2020/6/19 5:30,987.88,11.23,285.37,11.23,100,13.35
2020/6/19 5:40,987.85,11.26,285.41,11.26,100,13.37
2020/6/19 5:50,987.84,11.24,285.39,11.24,100,13.35
2020/6/19 6:00,987.87,11.29,285.43,11.29,100,13.4
2020/6/19 6:10,987.86,11.62,285.77,11.62,100,13.7
2020/6/19 6:20,987.84,11.76,285.91,11.76,100,13.82
2020/6/19 6:30,987.89,12.06,286.21,12.06,100,14.1
2020/6/19 6:40,987.93,12.28,286.42,12.28,100,14.31
2020/6/19 6:50,987.89,12.6,286.75,12.6,100,14.61
2020/6/19 7:00,987.85,13,287.15,13,100,15
2020/6/19 7:10,987.82,13.78,287.94,13.78,100,15.78
2020/6/19 7:20,987.79,14.44,288.6,14.36,99.5,16.47
2020/6/19 7:30,987.79,15.12,289.28,14.29,94.8,17.21
2020/6/19 7:40,987.79,15.71,289.88,14.25,91,17.88
2020/6/19 7:50,987.76,16.93,291.1,14.63,86.3,19.32
2020/6/19 8:00,987.75,17.46,291.64,14.9,84.9,19.98
2020/6/19 8:10,987.83,17.68,291.85,14.87,83.6,20.26
2020/6/19 8:20,987.86,18.65,292.82,14.92,78.89,21.53
2020/6/19 8:30,987.9,19.17,293.34,14.66,75.13,22.24
2020/6/19 8:40,987.82,19.5,293.68,15.01,75.28,22.7
2020/6/19 8:50,987.81,19.85,294.03,14.85,72.9,23.2
2020/6/19 9:00,987.75,19.93,294.12,14.8,72.32,23.32
2020/6/19 9:10,987.71,19.86,294.05,14.49,71.19,23.22
2020/6/19 9:20,987.73,19.85,294.04,14.3,70.37,23.2
2020/6/19 9:30,987.73,20.14,294.33,14.16,68.46,23.62
2020/6/19 9:40,987.79,20.27,294.45,14.1,67.68,23.81
2020/6/19 9:50,987.8,20.35,294.53,14.4,68.67,23.93
2020/6/19 10:00,987.75,20.68,294.87,13.96,65.39,24.42
2020/6/19 10:10,987.75,21.19,295.38,13.87,62.98,25.2
2020/6/19 10:20,987.77,21.45,295.64,13.87,61.98,25.61
2020/6/19 10:30,987.77,21.26,295.45,13.71,62.08,25.31
2020/6/19 10:40,987.83,21.04,295.22,13.9,63.71,24.97
2020/6/19 10:50,987.82,21.1,295.28,13.67,62.5,25.06
2020/6/19 11:00,987.76,21.34,295.53,13.15,59.53,25.43
2020/6/19 11:10,987.79,21.72,295.91,12.93,57.36,26.03
2020/6/19 11:20,987.83,21.54,295.72,12.89,57.82,25.75
2020/6/19 11:30,987.84,21.22,295.4,13.15,59.99,25.25
2020/6/19 11:40,987.92,21.69,295.87,12.94,57.48,25.99
2020/6/19 11:50,987.94,21.72,295.9,13.38,59.06,26.03
2020/6/19 12:00,988.01,21.59,295.76,13.45,59.82,25.83
2020/6/19 12:10,988.13,21.58,295.74,13.26,59.11,25.81
2020/6/19 12:20,988.15,21.11,295.27,13.71,62.63,25.08
2020/6/19 12:30,988.13,20.9,295.06,13.91,64.27,24.76
2020/6/19 12:40,988.07,20.78,294.94,13.97,65.03,24.58
2020/6/19 12:50,988.06,20.88,295.04,13.68,63.39,24.73
2020/6/19 13:00,987.95,21.35,295.52,13.68,61.62,25.45
2020/6/19 13:10,987.91,22.01,296.19,13,56.6,26.5
2020/6/19 13:20,987.86,22.35,296.53,12.89,55.04,27.05
2020/6/19 13:30,987.83,22.36,296.55,13.14,55.91,27.07
2020/6/19 13:40,987.81,22.43,296.62,13.07,55.41,27.18
2020/6/19 13:50,987.66,22.57,296.77,13.06,54.92,27.42
2020/6/19 14:00,987.65,22.69,296.89,12.95,54.14,27.62
2020/6/19 14:10,987.59,22.72,296.93,12.6,52.81,27.67
2020/6/19 14:20,987.58,22.91,297.12,12.66,52.42,27.99
2020/6/19 14:30,987.5,23.18,297.4,13.15,53.24,28.45
2020/6/19 14:40,987.56,22.55,296.76,13.33,55.95,27.38
2020/6/19 14:50,987.51,22.93,297.15,13.07,53.78,28.02
2020/6/19 15:00,987.5,23.38,297.6,12.11,49.14,28.79
2020/6/19 15:10,987.5,23.27,297.49,12.08,49.36,28.6
2020/6/19 15:20,987.59,23.17,297.38,12.48,51,28.43
2020/6/19 15:30,987.58,22.8,297.01,12.95,53.77,27.8
2020/6/19 15:40,987.54,22.85,297.06,12.04,50.5,27.88
2020/6/19 15:50,987.46,23.23,297.45,11.85,48.74,28.53
2020/6/19 16:00,987.51,23.35,297.57,11.65,47.74,28.74
2020/6/19 16:10,987.58,22.85,297.06,11.48,48.65,27.88
2020/6/19 16:20,987.7,22.55,296.75,11.89,50.93,27.38
2020/6/19 16:30,987.83,22.64,296.83,12.05,51.19,27.53
2020/6/19 16:40,987.84,22.43,296.62,12.36,52.91,27.18
2020/6/19 16:50,987.91,22.17,296.35,12.56,54.46,26.76
2020/6/19 17:00,987.92,21.96,296.14,12.9,56.41,26.42
2020/6/19 17:10,987.92,21.84,296.02,13.04,57.33,26.22
2020/6/19 17:20,987.97,21.7,295.87,13.04,57.85,26
2020/6/19 17:30,988.01,21.36,295.53,12.99,58.85,25.47
2020/6/19 17:40,988,21.12,295.29,12.92,59.46,25.09
2020/6/19 17:50,988.02,21.03,295.2,13.03,60.22,24.96
2020/6/19 18:00,988.02,21,295.17,13.14,60.77,24.91
2020/6/19 18:10,988.12,20.96,295.12,13.28,61.48,24.85
2020/6/19 18:20,988.28,20.7,294.84,13.24,62.3,24.45
2020/6/19 18:30,988.39,20.08,294.21,13.08,64.06,23.54
2020/6/19 18:40,988.44,19.9,294.03,13,64.45,23.28
2020/6/19 18:50,988.46,19.96,294.08,13.09,64.57,23.36
2020/6/19 19:00,988.49,19.98,294.1,13.25,65.17,23.39
2020/6/19 19:10,988.77,19.77,293.87,13.12,65.47,23.09
2020/6/19 19:20,989.01,18.15,292.22,13.63,74.88,20.87
2020/6/19 19:30,989.05,16.41,290.47,13.96,85.4,18.69
2020/6/19 19:40,989.06,16.04,290.1,14.57,91,18.26
2020/6/19 19:50,989.09,15.92,289.98,14.5,91.3,18.12
2020/6/19 20:00,989.09,15.99,290.05,14.57,91.3,18.2
2020/6/19 20:10,989.2,15.98,290.03,14.95,93.6,18.19
2020/6/19 20:20,989.3,15.88,289.92,15.31,96.4,18.07
2020/6/19 20:30,989.45,15.72,289.75,15.4,98,17.89
2020/6/19 20:40,989.54,15.67,289.69,15.24,97.3,17.83
2020/6/19 20:50,989.7,15.7,289.71,15.24,97.1,17.86
2020/6/19 21:00,989.82,15.69,289.69,15.36,97.9,17.85
2020/6/19 21:10,989.91,15.68,289.67,15.37,98,17.84
2020/6/19 21:20,989.99,15.66,289.64,15.35,98,17.82
2020/6/19 21:30,990.05,15.67,289.65,15.31,97.7,17.83
2020/6/19 21:40,990.1,15.63,289.6,15.27,97.7,17.78
2020/6/19 21:50,990.13,15.64,289.61,15.17,97,17.8
2020/6/19 22:00,990.21,15.58,289.54,15.2,97.6,17.73
2020/6/19 22:10,990.23,15.32,289.28,15.23,99.4,17.43
2020/6/19 22:20,990.28,15.37,289.33,15.1,98.3,17.49
2020/6/19 22:30,990.33,15.49,289.44,15.05,97.2,17.62
2020/6/19 22:40,990.37,15.54,289.49,15.08,97.1,17.68
2020/6/19 22:50,990.35,15.39,289.34,15.17,98.6,17.51
2020/6/19 23:00,990.33,15.17,289.12,15.05,99.2,17.27
2020/6/19 23:10,990.34,15.09,289.04,15,99.4,17.18
2020/6/19 23:20,990.42,15.07,289.01,15.02,99.7,17.16
2020/6/19 23:30,990.47,15.06,289,15.06,100,17.14
2020/6/19 23:40,990.33,15.15,289.1,14.53,96.1,17.24
2020/6/19 23:50,990.24,15.94,289.9,13.62,86.1,18.14
2020/6/20 0:00,990.29,16.19,290.15,13.76,85.5,18.43
2020/6/20 0:10,990.42,16.05,290,13.55,85.1,18.27
2020/6/20 0:20,990.5,16.1,290.04,13.49,84.5,18.33
2020/6/20 0:30,990.5,16.15,290.09,13.5,84.3,18.39
2020/6/20 0:40,990.61,15.99,289.92,13.62,85.8,18.2
2020/6/20 0:50,990.69,15.99,289.91,13.42,84.7,18.2
2020/6/20 1:00,990.68,16.03,289.96,13.33,84,18.25
2020/6/20 1:10,990.65,16.16,290.09,13.13,82.2,18.4
2020/6/20 1:20,990.69,16.27,290.2,12.97,80.8,18.53
2020/6/20 1:30,990.77,16.32,290.24,12.82,79.73,18.59
2020/6/20 1:40,990.78,16.39,290.31,12.71,78.81,18.67
2020/6/20 1:50,990.78,15.64,289.56,13.63,87.8,17.8
2020/6/20 2:00,990.75,15.12,289.04,13.83,92,17.21
2020/6/20 2:10,990.79,14.96,288.87,13.82,92.9,17.03
2020/6/20 2:20,990.95,15.12,289.02,13.71,91.3,17.21
2020/6/20 2:30,991.05,15.28,289.17,13.72,90.4,17.39
2020/6/20 2:40,991.07,15.38,289.27,13.77,90.1,17.5
2020/6/20 2:50,991.08,15.38,289.27,13.85,90.6,17.5
2020/6/20 3:00,991.09,15.4,289.29,13.79,90.1,17.52
2020/6/20 3:10,991.05,15.42,289.31,13.76,89.8,17.55
2020/6/20 3:20,991.13,15.43,289.32,13.7,89.4,17.56
2020/6/20 3:30,991.16,15.46,289.34,13.71,89.3,17.59
2020/6/20 3:40,991.22,15.4,289.28,13.74,89.8,17.52
2020/6/20 3:50,991.3,15.34,289.21,13.83,90.7,17.46
2020/6/20 4:00,991.35,15.28,289.15,14.04,92.3,17.39
2020/6/20 4:10,991.52,15.06,288.91,14.4,95.8,17.14
2020/6/20 4:20,991.62,15.02,288.86,14.47,96.5,17.1
2020/6/20 4:30,991.67,14.96,288.8,14.33,96,17.03
2020/6/20 4:40,991.74,14.86,288.69,14.24,96.1,16.92
2020/6/20 4:50,991.78,15.2,289.03,13.94,92.2,17.3
2020/6/20 5:00,991.82,15.54,289.37,13.84,89.6,17.68
2020/6/20 5:10,991.9,15.61,289.43,13.82,89.1,17.76
2020/6/20 5:20,991.92,15.63,289.45,13.72,88.4,17.78
2020/6/20 5:30,991.97,15.61,289.43,13.7,88.4,17.76
2020/6/20 5:40,992.01,15.52,289.33,13.77,89.3,17.66
2020/6/20 5:50,992.01,15.45,289.26,13.75,89.6,17.58
2020/6/20 6:00,992.05,15.48,289.29,13.8,89.7,17.61
2020/6/20 6:10,992.11,15.47,289.27,13.82,89.9,17.6
2020/6/20 6:20,992.14,15.48,289.28,13.85,90,17.61
2020/6/20 6:30,992.22,15.47,289.27,13.82,89.9,17.6
2020/6/20 6:40,992.26,15.46,289.25,13.8,89.8,17.59
2020/6/20 6:50,992.34,15.47,289.26,13.84,90,17.6
2020/6/20 7:00,992.43,15.49,289.27,13.88,90.1,17.62
2020/6/20 7:10,992.51,15.55,289.32,13.9,89.9,17.69
2020/6/20 7:20,992.67,15.63,289.39,13.95,89.7,17.78
2020/6/20 7:30,992.75,15.71,289.46,13.96,89.3,17.88
2020/6/20 7:40,992.78,15.83,289.58,14.07,89.3,18.01
2020/6/20 7:50,992.76,15.99,289.74,14.2,89.1,18.2
2020/6/20 8:00,992.74,16.15,289.9,14.27,88.6,18.39
2020/6/20 8:10,992.79,16.27,290.02,14.28,88,18.53
2020/6/20 8:20,992.86,16.42,290.16,14.32,87.4,18.7
2020/6/20 8:30,992.93,16.59,290.33,14.33,86.5,18.91
2020/6/20 8:40,992.99,16.72,290.45,14.33,85.8,19.07
2020/6/20 8:50,993,16.83,290.56,14.3,85,19.2
2020/6/20 9:00,992.96,17.24,290.98,14.18,82.2,19.7
2020/6/20 9:10,992.95,17.55,291.29,13.94,79.38,20.09
2020/6/20 9:20,992.94,17.87,291.61,13.86,77.37,20.5
2020/6/20 9:30,992.88,18.33,292.08,13.81,74.92,21.11
2020/6/20 9:40,992.78,18.76,292.52,13.61,72.01,21.68
2020/6/20 9:50,992.81,18.81,292.56,13.11,69.44,21.75
2020/6/20 10:00,992.91,18.73,292.47,13.05,69.52,21.64
2020/6/20 10:10,992.97,18.76,292.5,13.18,69.98,21.68
